date,Open,High,Low,Close,logret
2025-01-17,99987.3,105865.22,99950.77,104077.48,0.04009244384371839
2025-01-18,104077.47,104988.88,102277.55,104556.23,0.004589391046213007
2025-01-19,104556.23,106422.43,99651.6,101331.57,-0.0313270015419219
2025-01-20,101331.57,109588.0,99550.0,102260.01,0.009120676170877553
2025-01-21,102260.0,107240.81,100119.04,106143.82,0.03727627951194209
2025-01-22,106143.82,106394.46,103339.12,103706.66,-0.023228630058235156
2025-01-23,103706.66,106850.0,101262.28,103910.34,0.001962075026061362
2025-01-24,103910.35,107120.0,102750.0,104870.5,0.009197843721146091
2025-01-25,104870.51,105286.52,104106.09,104746.85,-0.0011797688916675218
2025-01-26,104746.86,105500.0,102520.44,102620.0,-0.02051364123722352
2025-01-27,102620.01,103260.0,97777.77,102082.83,-0.005248302947392055
2025-01-28,102082.83,103800.0,100272.68,101335.52,-0.00734755111376838
2025-01-29,101335.52,104782.68,101328.01,103733.24,0.023385612440133215
2025-01-30,103733.25,106457.44,103278.54,104722.94,0.009495592181071395
2025-01-31,104722.94,106012.0,101560.0,102429.56,-0.022142853251164527
2025-02-01,102429.56,102783.71,100279.51,100635.65,-0.017668774175154188
2025-02-02,100635.66,101456.6,96150.0,97700.59,-0.029598970722466058
2025-02-03,97700.59,102500.01,91231.0,101328.52,0.03646031368487303
2025-02-04,101328.51,101732.31,96150.0,97763.13,-0.03582039951426249
2025-02-05,97763.14,99149.0,96155.0,96612.43,-0.011840104206887518
2025-02-06,96612.44,99120.0,95676.64,96554.35,-0.0006013456532248081
2025-02-07,96554.35,100137.99,95620.34,96506.8,-0.0004925900520273397
2025-02-08,96506.8,96880.0,95688.0,96444.74,-0.0006432703479849328
2025-02-09,96444.75,97323.09,94713.0,96462.75,0.00018672162550374357
2025-02-10,96462.75,98345.0,95256.0,97430.82,0.009985664239646478
2025-02-11,97430.82,98478.42,94876.88,95778.2,-0.017107486030289196
2025-02-12,95778.21,98119.99,94088.23,97869.99,0.021604863590941464
2025-02-13,97870.0,98083.91,95217.36,96608.14,-0.012976962582638805
2025-02-14,96608.13,98826.0,96252.82,97500.48,0.009194298389878524
2025-02-15,97500.47,97972.26,97223.58,97569.66,0.0007092833675137415
2025-02-16,97569.67,97704.47,96046.18,96118.12,-0.014988732643856638
2025-02-17,96118.12,97046.59,95205.0,95780.0,-0.0035239568777999416
2025-02-18,95780.01,96753.91,93388.09,95671.74,-0.001130937870179614
2025-02-19,95671.74,96899.99,95029.99,96644.37,0.010114995490717066
2025-02-20,96644.37,98711.36,96415.09,98305.0,0.017036938024453396
2025-02-21,98305.01,99475.0,94871.95,96181.98,-0.021832868521335577
2025-02-22,96181.99,96980.0,95770.49,96551.01,0.0038294476827775473
2025-02-23,96551.01,96650.0,95227.94,96258.0,-0.0030393831239023624
2025-02-24,96258.0,96500.0,91349.26,91552.88,-0.05011535775172125
2025-02-25,91552.88,92540.69,86050.99,88680.4,-0.03187783350742482
2025-02-26,88680.39,89414.15,82256.01,84250.09,-0.05124925785668909
2025-02-27,84250.09,87078.46,82716.49,84708.58,0.005427257747781736
2025-02-28,84708.57,85120.0,78258.52,84349.94,-0.004242797559089215
2025-03-01,84349.95,86558.0,83824.78,86064.53,0.020123266049919198
2025-03-02,86064.54,95000.0,85050.6,94270.0,0.09106564168828868
2025-03-03,94269.99,94416.46,85117.11,86220.61,-0.08925376118948612
2025-03-04,86221.16,88967.52,81500.0,87281.98,0.01223478265846054
2025-03-05,87281.98,91000.0,86334.53,90606.01,0.03737651951263447
2025-03-06,90606.0,92810.64,87836.0,89931.89,-0.007467940338037054
2025-03-07,89931.88,91283.02,84667.03,86801.75,-0.035425823298239754
2025-03-08,86801.74,86897.25,85218.47,86222.45,-0.006696198157303769
2025-03-09,86222.46,86500.0,80000.0,80734.37,-0.06576620160006473
2025-03-10,80734.48,84123.46,77459.91,78595.86,-0.026845356703792466
2025-03-11,78595.86,83617.4,76606.0,82932.99,0.053713906024732805
2025-03-12,82932.99,84539.85,80607.65,83680.12,0.008968502033038601
2025-03-13,83680.12,84336.33,79939.9,81115.78,-0.03112391755655611
2025-03-14,81115.78,85309.71,80818.84,83983.2,0.034739262047201416
2025-03-15,83983.19,84676.28,83618.0,84338.44,0.004220972745167093
2025-03-16,84338.44,85117.04,81981.12,82574.53,-0.021136472120496245
2025-03-17,82574.52,84756.83,82456.0,84010.03,0.017234917011719673
2025-03-18,84010.02,84021.74,81134.66,82715.03,-0.015534869726955195
2025-03-19,82715.03,87000.0,82547.16,86845.94,0.04873441757894435
2025-03-20,86845.93,87453.67,83655.23,84223.39,-0.030663070683642123
2025-03-21,84223.38,84850.33,83175.25,84088.79,-0.0015994092488549737
2025-03-22,84088.79,84539.17,83625.1,83840.59,-0.00295600663481781
2025-03-23,83840.59,86129.64,83809.75,86082.5,0.026388880980959678
2025-03-24,86082.5,88765.43,85519.09,87498.16,0.01631162582836565
2025-03-25,87498.16,88539.63,86310.0,87392.87,-0.0012040641846587025
2025-03-26,87392.88,88275.0,85860.0,86909.17,-0.005550150091920325
2025-03-27,86909.17,87756.39,85800.0,87232.01,0.0037078004164337397
2025-03-28,87232.01,87515.67,83585.0,84424.38,-0.0327151282624945
2025-03-29,84424.38,84624.73,81644.81,82648.54,-0.02125906318917359
2025-03-30,82648.53,83534.64,81565.0,82389.99,-0.003133210305684936
2025-03-31,82390.0,83943.08,81278.52,82550.01,0.0019403425512951966
2025-04-01,82550.0,85579.46,82432.74,85158.34,0.031108055610873073
2025-04-02,85158.35,88500.0,82320.0,82516.29,-0.031516618721199686
2025-04-03,82516.28,83998.02,81211.24,83213.09,0.008408938788086611
2025-04-04,83213.09,84720.0,81659.0,83889.87,0.008100200026060092
2025-04-05,83889.87,84266.0,82379.95,83537.99,-0.004203368759459135
2025-04-06,83537.99,83817.63,77153.83,78430.0,-0.06309499122461922
2025-04-07,78430.0,81243.58,74508.0,79163.24,0.00930554243469642
2025-04-08,79163.24,80867.99,76239.9,76322.42,-0.036545314426559464
2025-04-09,76322.42,83588.0,74620.0,82615.22,0.0792271898213657
2025-04-10,82615.22,82753.21,78464.36,79607.3,-0.03708812786599812
2025-04-11,79607.3,84300.0,78969.58,83423.84,0.04682832264786211
2025-04-12,83423.83,85905.0,82792.95,85276.9,0.02196948907660708
2025-04-13,85276.91,86100.0,83034.23,83760.0,-0.01794804235026729
2025-04-14,83760.0,85799.99,83678.0,84591.58,0.009879167909975919
2025-04-15,84591.58,86496.42,83600.0,83643.99,-0.01126515660201265
2025-04-16,83643.99,85500.0,83111.64,84030.38,0.0046088222541115645
2025-04-17,84030.38,85470.01,83736.26,84947.91,0.010859844983458261
2025-04-18,84947.92,85132.08,84303.96,84474.69,-0.005586282238964962
2025-04-19,84474.7,85677.99,84364.45,85077.01,0.0071048834511910006
2025-04-20,85077.0,85320.76,83949.52,85179.24,0.001200895852997235
2025-04-21,85179.24,88465.99,85144.76,87516.23,0.027066519704468342
2025-04-22,87516.22,93888.0,87076.03,93442.99,0.06552725583428472
2025-04-23,93442.99,94696.05,91935.41,93691.08,0.0026514695623879032
2025-04-24,93691.07,94005.0,91660.01,93980.47,0.0030840074520417163
2025-04-25,93980.47,95758.04,92855.96,94638.68,0.006979277255771385
2025-04-26,94638.68,95199.0,93870.69,94628.0,-0.00011285663183106742
2025-04-27,94628.0,95369.0,93602.58,93749.3,-0.009329217194183042
2025-04-28,93749.29,95630.0,92800.01,95011.18,0.013370370730845774
2025-04-29,95011.18,95461.53,93742.54,94256.82,-0.007971384433910092
2025-04-30,94256.82,95228.45,92910.0,94172.0,-0.0009002869702098006
2025-05-01,94172.0,97424.02,94130.43,96489.91,0.024315545810009744
2025-05-02,96489.9,97895.68,96350.0,96887.14,0.004108352658419524
2025-05-03,96887.13,96935.67,95753.01,95856.42,-0.01069534904680462
2025-05-04,95856.42,96304.48,94151.38,94277.62,-0.016607613109211234
2025-05-05,94277.61,95199.0,93514.1,94733.68,0.004825752587870044
2025-05-06,94733.68,96920.65,93377.0,96834.02,0.021928792437757434
2025-05-07,96834.02,97732.0,95784.61,97030.5,0.0020269832486365163
2025-05-08,97030.5,104145.76,96876.29,103261.6,0.06224021212940302
2025-05-09,103261.61,104361.3,102315.14,102971.99,-0.002808564699583071
2025-05-10,102971.99,104984.57,102818.76,104809.53,0.017687693367897713
2025-05-11,104809.53,104972.0,103345.06,104118.0,-0.0066198315306769204
2025-05-12,104118.0,105819.45,100718.37,102791.32,-0.012823957677924932
2025-05-13,102791.32,104976.25,101429.7,104103.72,0.012686796194268246
2025-05-14,104103.72,104356.95,102602.05,103507.82,-0.005740544445962826
2025-05-15,103507.83,104192.7,101383.07,103763.71,0.0024691295519930546
2025-05-16,103763.71,104550.33,103100.49,103463.9,-0.0028935353660749547
2025-05-17,103463.9,103709.86,102612.5,103126.65,-0.0032649150658740724
2025-05-18,103126.65,106660.0,103105.09,106454.26,0.03175756480007516
2025-05-19,106454.27,107108.62,102000.0,105573.74,-0.00830574322175089
2025-05-20,105573.73,107320.0,104184.72,106849.99,0.012016222070838009
2025-05-21,106850.0,110797.38,106100.01,109643.99,0.025812774424210004
2025-05-22,109643.99,111980.0,109177.37,111696.21,0.018544112729196732
2025-05-23,111696.22,111800.0,106800.0,107318.3,-0.03998359037453153
2025-05-24,107318.3,109506.03,106875.41,107761.91,0.004125071563271793
2025-05-25,107761.9,109299.99,106600.64,109004.19,0.011462065339148519
2025-05-26,109004.2,110422.22,108670.58,109434.79,0.003942524889582682
2025-05-27,109434.78,110718.0,107516.57,108938.17,-0.004548373170012511
2025-05-28,108938.17,109284.7,106769.43,107781.78,-0.0106718460844975
2025-05-29,107781.78,108891.91,105322.86,105589.75,-0.02054732532520838
2025-05-30,105589.75,106313.12,103621.0,103985.48,-0.015310028157546413
2025-05-31,103985.47,104900.0,103068.55,104591.88,0.00581464554481119
2025-06-01,104591.88,105866.91,103752.49,105642.93,0.00999890319604234
2025-06-02,105642.93,105935.63,103659.88,105857.99,0.002033656157331761
2025-06-03,105858.0,106794.67,104872.5,105376.89,-0.004555126803574655
2025-06-04,105376.9,106000.0,104179.0,104696.86,-0.00647422512636591
2025-06-05,104696.86,105909.71,100372.26,101508.68,-0.030924814911036578
2025-06-06,101508.69,105333.0,101095.8,104288.44,0.027016209665029333
2025-06-07,104288.43,105900.0,103871.09,105552.15,0.012044621848145592
2025-06-08,105552.15,106488.14,104964.14,105734.0,0.0017213626629398297
2025-06-09,105734.01,110530.17,105318.37,110263.02,0.0419420963494116
2025-06-10,110263.02,110400.0,108331.03,110274.39,0.00010311175786527098
2025-06-11,110274.39,110392.01,108064.0,108645.12,-0.01488492352072924
2025-06-12,108645.13,108813.55,105671.72,105671.73,-0.027749388787279217
2025-06-13,105671.74,106179.53,102664.31,106066.59,0.0037297023772628075
2025-06-14,106066.59,106252.0,104300.0,105414.64,-0.0061655785271072
2025-06-15,105414.63,106128.57,104494.53,105594.01,0.0017001202861056666
2025-06-16,105594.02,108952.38,104980.37,106794.53,0.011305061807508105
2025-06-17,106794.53,107771.34,103371.02,104551.17,-0.02123009135616664
2025-06-18,104551.17,105550.27,103500.0,104886.78,0.0032048660451346727
2025-06-19,104886.79,105226.17,103929.27,104658.59,-0.0021779540173212956
2025-06-20,104658.59,106524.65,102345.0,103297.99,-0.013085610610985732
2025-06-21,103297.98,103982.64,100837.9,102120.01,-0.011469227749354669
2025-06-22,102120.02,103399.62,98200.0,100963.87,-0.011385960226360707
2025-06-23,100963.87,106074.2,99613.33,105333.93,0.0423728593887924
2025-06-24,105333.94,106290.0,104622.02,106083.0,0.007086217120930923
2025-06-25,106083.0,108135.3,105808.03,107340.58,0.011784963544526447
2025-06-26,107340.59,108272.45,106562.5,106947.06,-0.003672824455672302
2025-06-27,106947.06,107735.34,106356.76,107047.59,0.0009395562683027059
2025-06-28,107047.58,107577.75,106811.51,107296.79,0.0023252311283283957
2025-06-29,107296.79,108528.5,107172.52,108356.93,0.00983195226177919
2025-06-30,108356.93,108789.99,106733.33,107146.5,-0.011233628430860393
2025-07-01,107146.51,107540.0,105250.85,105681.14,-0.01377060945880646
2025-07-02,105681.13,109730.0,105100.19,108849.6,0.029540665453745153
2025-07-03,108849.59,110529.18,108530.4,109584.78,0.006731383365643195
2025-07-04,109584.77,109767.59,107245.0,107984.24,-0.014713205707567904
2025-07-05,107984.25,108420.56,107756.31,108198.12,0.001978700480306492
2025-07-06,108198.12,109700.0,107800.01,109203.84,0.009252236497324772
2025-07-07,109203.85,109700.0,107513.2,108262.94,-0.008653329682976453
2025-07-08,108262.94,109216.56,107429.57,108922.98,0.0060781291164992805
2025-07-09,108922.99,111999.79,108324.53,111233.99,0.02099497361671242
2025-07-10,111234.0,116868.0,110500.0,116010.0,0.042040393709379065
2025-07-11,116010.01,118869.98,115222.22,117527.66,0.012997315848983379
2025-07-12,117527.66,118200.0,116900.05,117420.0,-0.0009164595002588142
2025-07-13,117420.0,119488.0,117224.79,119086.64,0.014094044790011754
2025-07-14,119086.65,123218.0,118905.18,119841.18,0.006316070756330813
2025-07-15,119841.17,119940.83,115736.92,117758.09,-0.01753493076270058
2025-07-16,117758.08,120063.84,117017.29,118630.43,0.0073805949622627876
2025-07-17,118630.44,120998.71,117453.57,119177.56,0.004601451493544703
2025-07-18,119177.56,120820.71,116812.76,117924.84,-0.01056700950065718
2025-07-19,117924.84,118499.9,117277.34,117840.0,-0.0007197002204572691
2025-07-20,117840.01,118856.8,116467.02,117265.12,-0.004890417918115617
2025-07-21,117265.11,119676.73,116515.0,117380.36,0.0009822478512299445
2025-07-22,117380.36,120247.8,116128.0,119954.42,0.021692235206271098
2025-07-23,119954.43,120090.0,117301.0,118755.99,-0.01004095354590667
2025-07-24,118756.0,119450.0,117103.1,118340.99,-0.0035006808084234644
2025-07-25,118340.98,118451.57,114723.16,117614.31,-0.006159491204291899
2025-07-26,117614.31,118297.35,117138.38,117919.99,0.002595631902628258
2025-07-27,117919.99,119766.65,117825.5,119415.55,0.012603083346820849
2025-07-28,119415.56,119800.0,117427.5,118062.32,-0.011396806340220294
2025-07-29,118062.32,119273.36,116950.75,117950.76,-0.0009453714032179849
2025-07-30,117950.75,118792.0,115796.23,117840.3,-0.0009369312651676298
2025-07-31,117840.29,118922.45,115500.0,115764.08,-0.01777599093867902
2025-08-01,115764.07,116052.0,112722.58,113297.93,-0.02153342924967691
2025-08-02,113297.92,114063.49,112003.0,112546.35,-0.006655760991846373
2025-08-03,112546.35,114799.97,111920.0,114208.8,0.014663215250676506
2025-08-04,114208.81,115720.0,114107.6,115055.03,0.007382183600908784
2025-08-05,115055.03,115127.81,112650.0,114129.75,-0.008074576568790104
2025-08-06,114129.75,115716.0,113355.13,114992.27,0.00752894963418136
2025-08-07,114992.27,117621.0,114259.0,117472.01,0.021335183728332856
2025-08-08,117472.02,117630.0,115878.71,116674.74,-0.00681002901994848
2025-08-09,116674.74,117944.05,116299.13,116462.25,-0.0018228772606176664
2025-08-10,116462.25,119311.11,116460.63,119294.01,0.024023932127064194
2025-08-11,119294.27,122335.16,118050.11,118686.0,-0.005109768025592827
2025-08-12,118686.0,120324.43,118207.47,120134.08,0.01212710210107966
2025-08-13,120134.09,123667.79,118920.92,123306.43,0.02606410567702287
2025-08-14,123306.44,124474.0,117180.0,118295.09,-0.04149029256629387
2025-08-15,118295.09,119216.82,116803.99,117342.05,-0.008089091530436165
2025-08-16,117342.04,117898.99,117143.98,117433.38,0.0007780201242263327
2025-08-17,117380.66,118575.0,117172.21,117405.01,0.00020742322210116917
2025-08-18,117405.01,117543.75,114640.14,116227.05,-0.010083975477294543
2025-08-19,116227.05,116725.69,112732.58,112872.94,-0.02928284432910472
2025-08-20,112872.95,114615.38,112380.0,114271.24,0.012312159298069381
2025-08-21,114271.23,114821.76,112015.67,112500.0,-0.01562169894735077
2025-08-22,112500.0,117429.05,111684.79,116935.99,0.03867346942564925
